#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BCB78D
#Date Time: 2025-07-19 19:36:32.886.555.610
#Sample rate: 4074.98Hz
#Samples: 16384
#Trigger: Source: Trigger 1 Condition: Rising
#Channel 1: Range: 1 V/div Offset: -8 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: -8 V Sample Mode: Average
#Math 1: Function: C2 - C1


Time (s),Channel 1 (V),Channel 2 (V),Math 1 (V)
-2.351666450306748,8.081150802797973,8.070411829002106,-0.01073897379586697
-2.351421050306748,8.081150802797973,8.069504804523865,-0.01164599827410839
-2.351175650306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-2.350930250306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-2.350684850306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-2.350439450306748,8.082057330233505,8.069504804523865,-0.01255252570963978
-2.350194050306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-2.349948650306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-2.349703250306748,8.082057330233505,8.071318853480347,-0.01073847675315858
-2.349457850306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-2.349212450306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-2.348967050306748,8.081150802797973,8.069504804523865,-0.01164599827410839
-2.348721650306748,8.081150802797975,8.069504804523865,-0.01164599827411004
-2.348476250306748,8.082963857669037,8.069504804523865,-0.01345905314517282
-2.348230850306748,8.081150802797973,8.069504804523866,-0.01164599827410757
-2.347985450306748,8.082057330233505,8.071318853480347,-0.01073847675315776
-2.347740050306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-2.347494650306748,8.081150802797973,8.071318853480347,-0.009831949317625543
-2.347249250306748,8.081150802797973,8.071318853480347,-0.009831949317625543
-2.347003850306749,8.082057330233505,8.070411829002106,-0.01164550123139918
-2.346758450306748,8.081150802797975,8.071318853480347,-0.009831949317628017
-2.346513050306748,8.08387038510457,8.071318853480347,-0.01255153162422218
-2.346267650306748,8.082963857669037,8.071318853480347,-0.01164500418868914
-2.346022250306748,8.082057330233505,8.071318853480347,-0.01073847675315858
-2.345776850306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-2.345531450306748,8.082963857669037,8.070411829002106,-0.01255202866693057
-2.345286050306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-2.345040650306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-2.344795250306748,8.082963857669037,8.070411829002106,-0.01255202866693139
-2.344549850306748,8.082963857669037,8.070411829002106,-0.01255202866693139
-2.344304450306748,8.082963857669037,8.070411829002106,-0.01255202866693139
-2.344059050306748,8.082963857669037,8.072225877958587,-0.01073797971045114
-2.343813650306748,8.08387038510457,8.072225877958587,-0.01164450714598253
-2.343568250306748,8.084776912540102,8.072225877958587,-0.01255103458151557
-2.343322850306748,8.084776912540102,8.071318853480347,-0.01345805905975439
-2.343077450306748,8.08387038510457,8.070411829002106,-0.0134585561024636
-2.342832050306748,8.082963857669037,8.070411829002106,-0.01255202866693057
-2.342586650306748,8.082057330233505,8.070411829002106,-0.0116455012314
-2.342341250306748,8.082963857669037,8.070411829002106,-0.01255202866693139
-2.342095850306748,8.08387038510457,8.070411829002106,-0.01345855610246278
-2.341850450306748,8.082963857669037,8.070411829002106,-0.01255202866693139
-2.341605050306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-2.341359650306748,8.082963857669037,8.070411829002106,-0.01255202866693057
-2.341114250306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-2.340868850306749,8.08387038510457,8.071318853480347,-0.01255153162422218
-2.340623450306748,8.08387038510457,8.072225877958585,-0.01164450714598336
-2.340378050306748,8.082963857669037,8.070411829002106,-0.01255202866693139
-2.340132650306748,8.082963857669037,8.070411829002106,-0.01255202866693222
-2.339887250306748,8.082963857669037,8.069504804523865,-0.01345905314517282
-2.339641850306748,8.082963857669037,8.069504804523865,-0.01345905314517282
-2.339396450306748,8.081150802797975,8.070411829002106,-0.01073897379586862
-2.339151050306748,8.08387038510457,8.071318853480347,-0.01255153162422218
-2.338905650306748,8.082963857669037,8.070411829002106,-0.01255202866693139
-2.338660250306748,8.082963857669037,8.070411829002106,-0.01255202866693139
-2.338414850306748,8.082963857669037,8.070411829002106,-0.01255202866693139
-2.338169450306748,8.082963857669037,8.070411829002106,-0.01255202866693139
-2.337924050306748,8.082963857669037,8.070411829002106,-0.01255202866693057
-2.337678650306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-2.337433250306749,8.082963857669037,8.070411829002106,-0.01255202866693139
-2.337187850306748,8.082963857669037,8.070411829002106,-0.01255202866693139
-2.336942450306748,8.082963857669037,8.070411829002106,-0.01255202866693139
-2.336697050306748,8.082963857669037,8.070411829002106,-0.01255202866693057
-2.336451650306748,8.082963857669037,8.071318853480347,-0.01164500418869079
-2.336206250306748,8.082963857669037,8.070411829002106,-0.01255202866693139
-2.335960850306748,8.082963857669037,8.069504804523865,-0.01345905314517117
-2.335715450306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-2.335470050306748,8.082057330233505,8.069504804523865,-0.01255252570964061
-2.335224650306748,8.082057330233505,8.068597780045623,-0.01345955018788121
-2.334979250306748,8.081150802797973,8.068597780045623,-0.01255302275234982
-2.334733850306749,8.082057330233505,8.069504804523865,-0.01255252570964061
-2.334488450306748,8.082057330233505,8.069504804523865,-0.01255252570964061
-2.334243050306748,8.081150802797973,8.068597780045623,-0.01255302275234982
-2.333997650306748,8.082057330233505,8.067690755567384,-0.01436657466612003
-2.333752250306748,8.081150802797973,8.068597780045623,-0.01255302275234982
-2.333506850306748,8.081150802797973,8.068597780045623,-0.01255302275234982
-2.333261450306748,8.082963857669037,8.070411829002106,-0.01255202866693139
-2.333016050306748,8.082057330233505,8.069504804523865,-0.01255252570964061
-2.332770650306748,8.081150802797973,8.068597780045623,-0.01255302275234982
-2.332525250306748,8.082057330233505,8.069504804523865,-0.01255252570964061
-2.332279850306748,8.082057330233505,8.069504804523865,-0.01255252570964061
-2.332034450306748,8.081150802797973,8.069504804523865,-0.01164599827410839
-2.331789050306748,8.082057330233505,8.069504804523865,-0.01255252570964061
-2.331543650306748,8.081150802797973,8.068597780045623,-0.01255302275234982
-2.331298250306749,8.082057330233505,8.069504804523865,-0.01255252570964061
-2.331052850306748,8.082963857669037,8.070411829002106,-0.01255202866693139
-2.330807450306748,8.082963857669037,8.070411829002106,-0.01255202866693139
-2.330562050306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-2.330316650306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-2.330071250306748,8.082057330233505,8.070411829002106,-0.01164550123139918
